absence_days,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Business Owner,career_aspiration_Doctor,science_avg,humanities_avg,engagement_score,performance_consistency,average_score,performance_category
2,27,87,82,95,81,85,84,73,0.0,0.0,87.0,79.66666666666667,26.0,93.35599088329516,83.85714285714286,High
0,24,96,80,86,94,63,72,75,0.0,0.0,84.75,75.66666666666667,24.0,88.02184528083768,80.85714285714286,High
2,30,82,74,77,95,81,76,91,0.0,0.0,83.75,80.33333333333333,29.0,92.08978960005308,82.28571428571429,High
6,20,100,72,99,64,70,93,67,0.0,0.0,83.25,77.33333333333333,17.0,84.1075040169447,80.71428571428571,High
0,27,91,81,91,76,100,92,87,0.0,0.0,89.5,86.66666666666667,27.0,92.13204207530556,88.28571428571429,High
6,2,87,62,85,64,63,61,85,1.0,0.0,74.75,69.33333333333333,-1.0,87.56540922993251,72.42857142857143,Average
6,16,75,95,84,87,78,82,86,0.0,0.0,81.0,87.66666666666667,13.0,93.48262395774262,83.85714285714286,High
1,27,86,78,61,71,94,92,65,0.0,0.0,78.0,78.33333333333333,26.5,86.94334688841775,78.14285714285714,High
4,24,94,62,97,96,74,68,69,0.0,0.0,90.25,66.33333333333333,27.0,84.91137293632497,80.0,High
4,23,99,64,92,78,30,78,88,0.0,0.0,74.75,76.66666666666667,21.0,76.92145915316465,75.57142857142857,High
1,15,84,91,94,66,78,71,93,0.0,0.0,80.5,85.0,14.5,88.88158969910502,82.42857142857143,High
3,25,92,81,68,96,99,92,79,0.0,0.0,88.75,84.0,23.5,88.92880184571568,86.71428571428571,High
2,32,95,84,95,72,62,80,83,0.0,0.0,81.0,82.33333333333333,31.0,88.12766320590673,81.57142857142857,High
3,35,90,88,94,99,92,87,97,0.0,0.0,93.75,90.66666666666669,33.5,95.4960334941616,92.42857142857144,Excellent
3,3,93,100,87,66,85,96,87,0.0,0.0,82.75,94.33333333333331,1.5,88.98918280788864,87.71428571428571,High
1,28,69,63,88,73,83,74,94,0.0,0.0,78.25,77.0,27.5,88.98918280788864,77.71428571428571,High
1,3,97,80,80,65,91,67,84,0.0,0.0,83.25,77.0,2.5,88.3258527383918,80.57142857142857,High
0,21,76,72,80,92,41,90,78,0.0,0.0,72.25,80.0,21.0,83.10959697681211,75.57142857142857,High
3,35,85,85,92,86,99,86,93,0.0,0.0,90.5,88.0,33.5,94.6192583269236,89.42857142857143,High
7,35,91,87,89,97,93,87,100,0.0,0.0,92.5,91.33333333333331,36.5,95.0,92.0,Excellent
7,14,82,95,92,62,73,75,93,0.0,0.0,77.25,87.66666666666667,15.5,87.62106243500294,81.71428571428571,High
7,1,59,56,87,97,62,74,61,1.0,0.0,76.25,63.66666666666666,-2.5,84.23687243989346,70.85714285714286,Average
9,0,78,71,73,51,80,84,65,1.0,0.0,70.5,73.33333333333333,0.5,88.92880184571568,71.71428571428571,Average
2,12,89,65,82,65,76,95,62,0.0,0.0,78.0,74.0,11.0,87.0679431164994,76.28571428571429,High
3,35,86,91,92,96,90,96,90,0.0,0.0,91.0,92.33333333333331,33.5,96.4476701139889,91.57142857142856,Excellent
4,2,76,93,65,95,76,88,88,0.0,0.0,78.0,89.66666666666667,0.0,89.07602026121738,83.0,High
2,16,79,68,63,72,81,67,67,0.0,0.0,73.75,67.33333333333333,15.0,93.29179606750064,71.0,Average
3,31,91,96,77,76,80,97,80,0.0,0.0,81.0,91.0,29.5,90.91311777497756,85.28571428571429,High
5,4,89,66,80,77,60,88,74,1.0,0.0,76.5,76.0,1.5,89.28063612406213,76.28571428571429,High
3,19,97,94,81,97,79,86,63,0.0,0.0,88.5,81.0,17.5,87.71567006692014,85.28571428571429,High
3,15,100,86,74,96,80,99,76,0.0,0.0,87.5,87.0,18.5,88.94386617130132,87.28571428571429,High
1,30,96,68,87,96,91,68,65,0.0,1.0,92.5,67.0,29.5,85.98979963434805,81.57142857142857,High
7,17,94,64,100,71,84,92,99,0.0,0.0,87.25,85.0,13.5,85.99149917949478,86.28571428571429,High
2,23,98,68,80,75,80,81,60,0.0,0.0,83.25,69.66666666666667,22.0,88.11363325966617,77.42857142857143,High
1,3,53,71,98,95,94,71,77,1.0,0.0,85.0,73.0,2.5,83.44274004725247,79.85714285714286,High
7,4,44,64,58,66,87,62,68,1.0,0.0,63.75,64.66666666666667,0.5,87.1621838379916,64.14285714285714,Average
0,25,85,70,73,95,100,70,94,0.0,0.0,88.25,78.0,25.0,87.14920791768627,83.85714285714286,High
10,1,51,91,67,79,58,52,75,1.0,0.0,63.75,72.66666666666667,-4.0,85.03496137818613,67.57142857142857,Average
1,24,90,89,82,74,67,92,82,0.0,0.0,78.25,87.66666666666667,23.5,90.85825899669932,82.28571428571429,High
1,15,100,92,90,66,73,68,70,0.0,0.0,82.25,76.66666666666667,14.5,86.25920221349853,79.85714285714286,High
7,1,95,73,61,91,84,92,94,1.0,0.0,82.75,86.33333333333333,-2.5,87.19747048803394,84.28571428571429,High
1,33,76,81,96,74,75,80,98,0.0,0.0,80.25,86.33333333333333,37.5,89.99285969205702,82.85714285714286,High
1,11,71,98,96,60,90,79,72,0.0,0.0,79.25,83.0,10.5,85.73549193010182,80.85714285714286,High
3,10,95,60,87,71,91,84,98,0.0,0.0,86.0,80.66666666666667,8.5,86.34088478079826,83.71428571428571,High
7,15,92,88,76,93,69,75,97,0.0,0.0,82.5,86.66666666666667,16.5,89.20317506989075,84.28571428571429,High
5,34,82,95,96,100,89,64,91,0.0,0.0,91.75,83.33333333333333,31.5,87.89726516541859,88.14285714285714,High
3,30,85,94,83,76,77,81,92,0.0,0.0,80.25,89.0,28.5,93.07179676972449,84.0,High
4,4,82,85,75,92,76,95,85,0.0,0.0,81.25,88.33333333333333,7.0,92.52305129716927,84.28571428571429,High
2,28,98,77,94,63,69,88,100,0.0,0.0,81.0,88.33333333333333,27.0,85.3777729531537,84.14285714285714,High
5,29,93,96,94,84,91,67,68,0.0,1.0,90.5,77.0,31.5,87.6480192450187,84.71428571428571,High
7,30,84,97,60,100,83,88,94,0.0,0.0,81.75,93.0,31.5,86.63515628153297,86.57142857142857,High
4,31,81,95,76,60,61,98,77,0.0,0.0,69.5,90.0,29.0,85.19330910574226,78.28571428571429,High
8,1,62,64,84,67,78,51,62,1.0,0.0,72.75,59.0,-3.0,89.00866141866588,66.85714285714286,Average
6,16,92,70,60,94,87,90,86,0.0,0.0,83.25,82.0,13.0,87.2627281084961,82.71428571428571,High
2,18,64,93,61,61,74,94,64,0.0,0.0,65.0,83.66666666666667,22.0,85.32575953129657,73.0,Average
1,4,89,67,97,67,75,94,93,0.0,0.0,82.0,84.66666666666667,3.5,86.90510822968778,83.14285714285714,High
8,32,99,88,84,87,36,96,86,0.0,0.0,76.5,90.0,28.0,78.85987791178202,82.28571428571429,High
2,12,95,82,93,99,66,93,86,0.0,0.0,88.25,87.0,11.0,88.86874841247571,87.71428571428571,High
6,5,72,92,67,100,70,94,81,0.0,0.0,77.25,89.0,2.0,86.85067446958735,82.28571428571429,High
2,15,68,89,68,90,68,99,74,0.0,0.0,73.5,87.33333333333333,19.0,87.04035567801412,79.42857142857143,High
3,31,92,69,78,68,70,80,73,0.0,0.0,77.0,74.0,29.5,91.50070030896104,75.71428571428571,High
2,2,97,74,97,60,65,90,97,0.0,0.0,79.75,87.0,1.0,83.81947084272198,82.85714285714286,High
1,2,81,92,94,77,84,63,64,0.0,0.0,84.0,73.0,1.5,87.70211013067302,79.28571428571429,High
3,20,88,60,81,85,87,90,76,0.0,0.0,85.25,75.33333333333333,18.5,89.60769515458674,81.0,High
1,11,76,82,70,72,78,60,81,0.0,0.0,74.0,74.33333333333333,15.5,92.3748536313814,74.14285714285714,Average
10,26,77,62,97,82,74,98,95,0.0,0.0,82.5,85.0,21.0,86.32694690449931,83.57142857142857,High
3,22,89,81,99,71,67,74,89,0.0,0.0,81.5,81.33333333333333,20.5,88.48396562965152,81.42857142857143,High
1,12,65,69,66,65,90,76,60,0.0,0.0,71.5,68.33333333333333,16.5,89.97621875357456,70.14285714285714,Average
10,4,82,55,76,63,70,61,60,1.0,0.0,72.75,58.66666666666666,-1.0,90.34401246696666,66.71428571428571,Average
3,34,77,60,61,91,62,78,91,0.0,0.0,72.75,76.33333333333333,32.5,86.38977975056629,74.28571428571429,Average
0,9,66,70,88,70,62,70,75,0.0,0.0,71.5,71.66666666666667,9.0,91.71633851373394,71.57142857142857,Average
5,43,90,96,100,87,100,90,89,0.0,1.0,94.25,91.66666666666669,40.5,94.57080204116755,93.14285714285714,Excellent
2,1,73,87,90,96,61,61,76,0.0,0.0,80.0,74.66666666666667,0.0,86.12298920619327,77.71428571428571,High
2,19,89,64,74,97,95,77,88,0.0,0.0,88.75,76.33333333333333,18.0,87.90513686370473,83.42857142857143,High
4,2,72,55,54,62,75,79,96,1.0,0.0,65.75,76.66666666666667,0.0,85.11312498812973,70.42857142857143,Average
1,34,87,90,89,88,93,87,70,0.0,0.0,89.25,82.33333333333333,33.5,92.52305129716927,86.28571428571429,High
4,31,75,98,96,85,81,69,90,0.0,0.0,84.25,85.66666666666667,34.0,89.30064532431089,84.85714285714286,High
4,11,80,85,98,99,92,70,96,0.0,0.0,92.25,83.66666666666667,9.0,89.23188127143925,88.57142857142857,High
2,35,85,87,87,90,91,91,99,0.0,0.0,88.25,92.33333333333331,34.0,95.41742430504416,90.0,High
4,20,92,93,74,76,79,65,74,0.0,0.0,80.25,77.33333333333333,18.0,89.83469954534873,79.0,High
0,22,63,60,92,88,90,68,100,0.0,0.0,83.25,76.0,22.0,83.97472234844201,80.14285714285714,High
3,2,99,99,87,80,89,78,87,0.0,0.0,88.75,88.0,0.5,91.75667658329596,88.42857142857143,High
7,1,87,88,51,96,77,71,61,1.0,0.0,77.75,73.33333333333333,-2.5,83.97472234844201,75.85714285714286,High
4,34,87,84,62,76,89,83,93,0.0,0.0,78.5,86.66666666666667,32.0,89.704369859013,82.0,High
6,17,90,75,71,64,97,89,88,0.0,0.0,80.5,84.0,14.0,87.97225429822086,82.0,High
6,34,94,83,99,100,94,91,69,0.0,1.0,96.75,81.0,31.0,89.16794879381872,90.0,High
5,25,86,76,81,83,81,70,65,0.0,0.0,82.75,70.33333333333333,22.5,92.45331987213046,77.42857142857143,High
3,8,96,81,95,78,79,65,86,0.0,0.0,87.0,77.33333333333333,6.5,89.26953602387776,82.85714285714286,High
3,4,75,69,85,73,79,93,74,0.0,0.0,78.0,78.66666666666667,2.5,91.77981578239095,78.28571428571429,High
1,26,74,92,81,79,74,85,86,0.0,0.0,77.0,87.66666666666667,30.5,93.3955282104435,81.57142857142857,High
1,13,96,91,96,69,70,99,70,0.0,0.0,82.75,86.66666666666667,12.5,85.98979963434805,84.42857142857143,High
1,4,79,77,62,98,76,99,82,0.0,0.0,78.75,86.0,8.5,86.99450665515309,81.85714285714286,High
2,27,70,88,60,68,66,82,60,0.0,0.0,66.0,76.66666666666667,26.0,89.30955032350303,70.57142857142857,Average
5,32,79,91,62,87,80,65,94,0.0,0.0,77.0,83.33333333333333,29.5,87.6480192450187,79.71428571428571,High
1,25,91,65,86,66,88,85,60,0.0,0.0,82.75,70.0,24.5,86.99084571395606,77.28571428571429,High
1,13,90,72,78,61,78,88,74,0.0,0.0,76.75,78.0,12.5,90.15597836731544,77.28571428571429,High
1,31,87,100,86,60,80,78,96,0.0,0.0,78.25,91.33333333333331,30.5,86.8289639558541,83.85714285714286,High
3,8,69,99,78,85,98,86,73,0.0,0.0,82.5,86.0,6.5,88.3954032096472,84.0,High
9,0,66,99,50,62,97,60,84,1.0,0.0,68.75,81.0,-4.5,80.7040591487916,74.0,Average
7,6,65,95,78,65,74,69,63,0.0,0.0,70.5,75.66666666666667,2.5,88.79413418912092,72.71428571428571,Average
2,7,83,81,88,82,97,83,74,0.0,0.0,87.5,79.33333333333333,6.0,92.92893218813452,84.0,High
1,32,100,89,95,63,67,92,75,0.0,0.0,81.25,85.33333333333333,31.5,85.45123143813653,83.0,High
5,30,85,70,78,66,69,62,100,0.0,0.0,74.5,77.33333333333333,32.5,86.8253490151948,75.71428571428571,High
9,4,45,98,95,66,84,83,100,1.0,0.0,72.5,93.66666666666669,-0.5,80.09307371074794,81.57142857142857,High
5,15,73,75,94,82,71,90,75,0.0,0.0,80.0,80.0,12.5,91.05572809000084,80.0,High
2,2,95,83,96,97,72,77,61,0.0,0.0,90.0,73.66666666666667,1.0,86.15562689513655,83.0,High
8,32,96,95,61,72,71,83,96,0.0,0.0,75.0,91.33333333333331,33.0,85.7171431429143,82.0,High
2,24,94,72,96,93,93,79,64,0.0,0.0,94.0,71.66666666666667,23.0,87.26085896593831,84.42857142857143,High
1,18,92,69,69,60,90,88,95,0.0,0.0,77.75,84.0,17.5,86.0136120596114,80.42857142857143,High
10,5,56,52,76,95,54,59,85,1.0,0.0,70.25,65.33333333333333,0.0,82.87858483819585,68.14285714285714,Average
3,24,85,74,65,76,100,95,68,0.0,0.0,81.5,79.0,22.5,86.64763263365951,80.42857142857143,High
1,16,65,90,68,99,74,82,86,0.0,0.0,76.5,86.0,15.5,87.72730479401335,80.57142857142857,High
1,15,64,81,95,87,86,91,80,0.0,0.0,83.0,84.0,14.5,89.95249379435967,83.42857142857143,High
3,26,100,88,94,67,62,66,96,0.0,0.0,80.75,83.33333333333333,24.5,83.76805031808593,81.85714285714286,High
3,15,76,64,64,60,75,92,61,0.0,0.0,68.75,72.33333333333333,13.5,88.47156723987332,70.28571428571429,Average
1,5,97,76,91,76,89,60,85,0.0,0.0,88.25,73.66666666666667,4.5,87.61721625266219,82.0,High
1,14,95,98,98,83,77,93,83,0.0,0.0,88.25,91.33333333333331,18.5,91.55691322526444,89.57142857142857,High
4,1,85,64,90,94,68,97,61,0.0,0.0,84.25,74.0,-1.0,84.88457111173518,79.85714285714286,High
5,10,86,91,96,60,91,73,88,0.0,0.0,83.25,84.0,7.5,87.36595679843354,83.57142857142857,High
6,5,100,58,58,100,60,52,82,1.0,0.0,79.5,64.0,2.0,79.18791559831507,72.85714285714286,Average
2,26,65,77,66,100,88,77,62,0.0,0.0,79.75,72.0,25.0,86.22977677671682,76.42857142857143,High
2,26,71,81,99,74,74,82,67,0.0,0.0,79.5,76.66666666666667,30.0,89.45305280007076,78.28571428571429,High
2,14,80,94,97,83,84,77,79,0.0,0.0,86.0,83.33333333333333,13.0,92.30956066646011,84.85714285714286,High
7,21,91,76,96,77,99,64,83,0.0,0.0,90.75,74.33333333333333,22.5,87.54054193642054,83.71428571428571,High
2,32,91,87,88,82,95,70,87,0.0,0.0,89.0,81.33333333333333,31.0,92.005954597029,85.71428571428571,High
0,30,100,86,81,100,66,98,97,0.0,0.0,86.75,93.66666666666669,30.0,87.18445883943657,89.71428571428571,High
3,13,92,79,71,65,99,91,98,0.0,0.0,81.75,89.33333333333333,11.5,86.57117528101088,85.0,High
7,33,89,76,95,83,84,96,61,0.0,0.0,87.75,77.66666666666667,29.5,87.87760828250543,83.42857142857143,High
3,15,93,92,92,76,49,93,75,0.0,0.0,77.5,86.66666666666667,13.5,83.60023228968224,81.42857142857143,High
10,33,81,64,67,74,65,94,96,0.0,0.0,71.75,84.66666666666667,28.0,86.5375301211815,77.28571428571429,High
2,11,70,73,70,67,96,86,89,0.0,0.0,75.75,82.66666666666667,10.0,88.6024229809682,78.71428571428571,High
2,30,61,70,89,97,60,79,79,0.0,0.0,76.75,76.0,29.0,86.19351429149881,76.42857142857143,High
7,2,62,53,78,77,59,95,80,1.0,0.0,69.0,76.0,-1.5,85.37126116167221,72.0,Average
3,4,83,61,79,99,66,60,76,0.0,0.0,81.75,65.66666666666667,2.5,86.10241542055394,74.85714285714286,Average
3,32,85,96,87,63,69,69,81,0.0,0.0,76.0,82.0,30.5,88.11363325966617,78.57142857142857,High
7,0,83,55,87,74,73,77,61,1.0,0.0,79.25,64.33333333333333,-3.5,88.59198276899718,72.85714285714286,Average
2,4,73,95,54,94,99,58,94,1.0,0.0,80.0,82.33333333333333,3.0,80.93869539267227,81.0,High
10,0,61,65,73,78,77,97,96,1.0,0.0,72.25,86.0,0.0,86.04258176418276,78.14285714285714,High
5,21,77,72,81,63,69,73,80,0.0,0.0,72.5,75.0,23.5,93.62669256829332,73.57142857142857,Average
2,29,77,87,65,91,71,90,90,0.0,0.0,76.0,89.0,28.0,89.45079556147886,81.57142857142857,High
3,32,99,94,94,62,68,79,68,0.0,0.0,80.75,80.33333333333333,30.5,84.92400204677269,80.57142857142857,High
7,14,73,69,94,78,76,63,71,0.0,0.0,80.25,67.66666666666667,10.5,90.24587999136482,74.85714285714286,Average
1,25,95,89,96,89,60,99,93,0.0,0.0,85.0,93.66666666666669,24.5,86.8253490151948,88.71428571428571,High
7,4,94,79,92,100,93,63,98,0.0,0.0,94.75,80.0,5.5,86.92512405594681,88.42857142857143,High
2,32,75,83,85,65,76,94,60,0.0,0.0,75.25,79.0,36.0,88.2607698800337,76.85714285714286,High
2,7,66,83,77,91,84,74,62,0.0,0.0,79.5,73.0,6.0,89.7089960691504,76.71428571428571,High
1,22,91,79,89,74,79,74,61,0.0,0.0,83.25,71.33333333333333,21.5,89.89342505381487,78.14285714285714,High
5,3,81,61,75,65,90,92,80,0.0,0.0,77.75,77.66666666666667,0.5,88.31362209358997,77.71428571428571,High
8,1,71,69,69,67,70,78,66,1.0,0.0,69.25,71.0,-3.0,96.08421995850976,70.0,Average
4,23,77,94,97,77,63,98,98,0.0,0.0,78.5,96.66666666666669,26.0,86.07503099088684,86.28571428571429,High
0,42,91,87,93,85,98,85,95,0.0,1.0,91.75,89.0,42.0,94.90565205817458,90.57142857142856,Excellent
1,30,83,98,100,93,100,77,76,0.0,0.0,94.0,83.66666666666667,29.5,89.30955032350303,89.57142857142857,High
1,1,75,51,70,84,66,64,88,1.0,0.0,73.75,67.66666666666667,0.5,87.42451364189611,71.14285714285714,Average
3,17,86,96,68,71,86,94,89,0.0,0.0,77.75,93.0,20.5,89.18774945236831,84.28571428571429,High
2,48,86,88,89,89,98,89,96,0.0,1.0,90.5,91.0,47.0,95.53852469414412,90.71428571428572,Excellent
4,24,85,67,60,82,77,72,72,0.0,0.0,76.0,70.33333333333333,27.0,91.38108392628664,73.57142857142857,Average
6,31,62,81,80,88,78,94,85,0.0,0.0,77.0,86.66666666666667,28.0,89.95960539572653,81.14285714285714,High
7,0,100,65,67,61,76,58,84,1.0,0.0,76.0,69.0,-3.5,85.12272426371906,73.0,Average
9,2,79,86,97,60,66,74,96,1.0,0.0,75.5,85.33333333333333,-2.5,85.77895590197066,79.71428571428571,High
1,24,99,97,68,85,86,85,73,0.0,0.0,84.5,85.0,23.5,88.64637670588098,84.71428571428571,High
7,2,46,65,97,100,56,73,95,1.0,0.0,74.75,77.66666666666667,-1.5,78.36669234721606,76.0,High
0,32,85,97,88,61,80,80,84,0.0,0.0,78.5,87.0,32.0,89.02383534761844,82.14285714285714,High
2,4,85,68,89,64,79,66,66,0.0,0.0,79.25,66.66666666666667,3.0,89.71362435988634,73.85714285714286,Average
4,32,85,87,91,63,95,88,62,0.0,0.0,83.5,79.0,30.0,86.5853669095133,81.57142857142857,High
3,16,99,86,90,100,96,77,60,0.0,0.0,96.25,74.33333333333333,14.5,85.66555928973193,86.85714285714286,High
1,20,84,92,63,91,89,92,76,0.0,0.0,81.75,86.66666666666667,19.5,89.14599042705767,83.85714285714286,High
4,28,85,72,87,72,68,85,78,0.0,0.0,78.0,78.33333333333333,26.0,92.35302736527778,78.14285714285714,High
7,30,100,79,92,92,67,68,72,0.0,0.0,87.75,73.0,26.5,86.76044886388839,81.42857142857143,High
3,17,86,61,68,91,60,86,62,0.0,0.0,76.25,69.66666666666667,15.5,86.33914176857664,73.42857142857143,Average
5,25,79,70,71,95,79,77,68,0.0,0.0,81.0,71.66666666666667,22.5,90.8895664208557,77.0,High
5,18,76,82,76,71,70,89,76,0.0,0.0,73.25,82.33333333333333,15.5,93.45710126858717,77.14285714285714,High
1,23,96,63,69,67,69,92,77,0.0,0.0,75.25,77.33333333333333,22.5,87.05874076929952,76.14285714285714,High
4,23,100,77,75,74,80,94,74,0.0,0.0,82.25,81.66666666666667,26.0,89.4012579362769,82.0,High
6,21,88,84,87,97,94,87,85,0.0,0.0,91.5,85.33333333333333,18.0,95.18929764557636,88.85714285714286,High
3,27,96,76,98,89,93,85,75,0.0,0.0,94.0,78.66666666666667,25.5,90.78303840995412,87.42857142857143,High
5,14,92,66,96,71,87,89,61,0.0,0.0,86.5,72.0,11.5,86.05111371573241,80.28571428571429,High
2,37,87,93,99,100,97,92,90,0.0,1.0,95.75,91.66666666666669,41.0,95.16954108460352,94.0,Excellent
3,29,95,82,74,87,36,61,88,0.0,0.0,73.0,77.0,27.5,79.67174146076218,74.71428571428571,Average
6,4,44,76,56,71,66,54,91,1.0,0.0,59.25,73.66666666666667,1.0,84.31713097190502,65.42857142857143,Average
3,16,78,89,68,63,81,92,97,0.0,0.0,72.5,92.66666666666669,14.5,87.46433658943982,81.14285714285714,High
4,30,95,78,93,85,48,68,75,0.0,0.0,80.25,73.66666666666667,28.0,83.82535788281399,77.42857142857143,High
7,1,57,56,53,75,98,92,73,1.0,0.0,70.75,73.66666666666667,-2.5,82.074227120335,72.0,Average
3,24,86,99,95,94,92,90,77,0.0,0.0,91.75,88.66666666666667,27.5,92.8153602999839,90.42857142857144,Excellent
2,35,92,97,100,91,95,90,95,0.0,0.0,94.5,94.0,34.0,96.45437895828832,94.28571428571428,Excellent
1,14,69,69,84,100,69,77,87,0.0,0.0,80.5,77.66666666666667,13.5,88.2142135644344,79.28571428571429,High
1,3,91,62,75,60,82,91,96,0.0,0.0,77.0,83.0,2.5,85.56789293672908,79.57142857142857,High
4,15,79,79,97,78,31,99,84,0.0,0.0,71.25,87.33333333333333,13.0,77.45797575321025,78.14285714285714,High
5,23,93,96,80,64,91,68,71,0.0,0.0,82.0,78.33333333333333,20.5,86.92512405594681,80.42857142857143,High
6,19,90,79,90,73,76,68,95,0.0,0.0,82.25,80.66666666666667,16.0,89.85345472821507,81.57142857142857,High
3,33,99,68,100,95,95,88,83,0.0,1.0,97.25,79.66666666666667,31.5,88.6905012531606,89.71428571428571,High
0,14,90,69,81,92,65,89,69,0.0,0.0,82.0,75.66666666666667,14.0,88.52954104791667,79.28571428571429,High
1,0,71,84,66,75,93,84,69,0.0,0.0,76.25,79.0,4.5,90.18747156510034,77.42857142857143,High
1,34,98,93,67,74,81,87,76,0.0,0.0,80.0,85.33333333333333,33.5,88.98918280788864,82.28571428571429,High
5,33,94,99,83,94,93,95,93,0.0,0.0,91.0,95.66666666666669,30.5,95.13516016022452,93.0,Excellent
7,7,92,89,79,76,86,61,81,0.0,0.0,83.25,77.0,3.5,89.69050368418931,80.57142857142857,High
2,18,100,96,74,61,87,94,60,0.0,0.0,80.5,83.33333333333333,17.0,83.27961039414964,81.71428571428571,High
9,4,48,55,86,51,54,94,61,1.0,0.0,59.75,70.0,-0.5,81.74779856721779,64.14285714285714,Average
6,10,63,87,71,68,66,67,99,0.0,0.0,67.0,84.33333333333333,7.0,86.63515628153297,74.42857142857143,Average
2,22,89,83,89,91,94,93,69,0.0,0.0,90.75,81.66666666666667,21.0,91.35075010133689,86.85714285714286,High
5,28,88,90,93,81,88,90,74,0.0,0.0,87.5,84.66666666666667,25.5,93.4498273377901,86.28571428571429,High
2,2,98,87,67,97,62,60,79,0.0,0.0,81.0,75.33333333333333,1.0,83.97026572421174,78.57142857142857,High
1,0,92,86,88,75,60,50,79,1.0,0.0,78.75,71.66666666666667,-0.5,84.50038402933495,75.71428571428571,High
3,24,80,60,100,99,98,75,94,0.0,1.0,94.25,76.33333333333333,22.5,84.70449801567857,86.57142857142857,High
2,15,92,63,91,65,69,94,98,0.0,0.0,79.25,85.0,14.0,84.7278654000793,81.71428571428571,High
2,1,82,95,68,64,97,99,60,0.0,0.0,77.75,84.66666666666667,0.0,83.28958123690208,80.71428571428571,High
1,8,84,74,74,75,99,99,85,0.0,0.0,83.0,86.0,7.5,88.95895105052233,84.28571428571429,High
7,9,61,70,65,67,93,81,63,0.0,0.0,71.5,71.33333333333333,5.5,88.45505676559151,71.42857142857143,Average
4,33,99,87,98,76,65,94,67,0.0,0.0,84.5,82.66666666666667,31.0,85.604233426521,83.71428571428571,High
3,32,83,69,90,78,39,95,82,0.0,0.0,72.5,82.0,30.5,81.46303564174954,76.57142857142857,High
9,4,56,90,95,59,91,77,99,1.0,0.0,75.25,88.66666666666667,-0.5,82.5548478558273,81.0,High
2,2,65,64,52,56,63,82,83,1.0,0.0,59.0,76.33333333333333,1.0,88.07164243134395,66.42857142857143,Average
3,20,94,61,77,73,79,65,89,0.0,0.0,80.75,71.66666666666667,18.5,88.07763206645353,76.85714285714286,High
1,21,90,96,73,89,93,87,96,0.0,0.0,86.25,93.0,20.5,92.09581183952515,89.14285714285714,High
3,29,94,82,81,90,76,97,86,0.0,0.0,85.25,88.33333333333333,27.5,92.47543704797098,86.57142857142857,High
3,13,89,87,63,83,64,85,72,0.0,0.0,74.75,81.33333333333333,11.5,88.95679480619957,77.57142857142857,High
1,24,89,67,68,93,98,75,88,0.0,0.0,87.0,76.66666666666667,23.5,87.5520129758912,82.57142857142857,High
7,30,88,98,87,85,96,77,96,0.0,1.0,89.0,90.33333333333331,26.5,92.45331987213046,89.57142857142857,High
1,25,76,94,90,75,92,86,87,0.0,0.0,83.25,89.0,24.5,92.5007936927902,85.71428571428571,High
1,1,88,78,84,96,92,99,97,0.0,0.0,90.0,91.33333333333331,0.5,92.34369229856534,90.57142857142856,Excellent
4,27,88,76,80,72,100,69,71,0.0,0.0,85.0,72.0,25.0,88.86660963801319,79.42857142857143,High
0,4,54,88,82,89,72,60,69,0.0,0.0,74.25,72.33333333333333,9.0,86.41254079604845,73.42857142857143,Average
2,32,87,87,76,67,68,89,77,0.0,0.0,74.5,84.33333333333333,36.0,90.82186864127044,78.71428571428571,High
1,1,95,73,79,81,82,69,100,0.0,0.0,84.25,80.66666666666667,0.5,88.82392010118208,82.71428571428571,High
2,32,72,72,68,81,95,90,99,0.0,0.0,79.0,87.0,31.0,87.63260815885657,82.42857142857143,High
