gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Accountant,career_aspiration_Artist,career_aspiration_Banker,career_aspiration_Business Owner,career_aspiration_Construction Engineer,career_aspiration_Designer,career_aspiration_Doctor,career_aspiration_Game Developer,career_aspiration_Government Officer,career_aspiration_Lawyer,career_aspiration_Real Estate Developer,career_aspiration_Scientist,career_aspiration_Software Engineer,career_aspiration_Stock Investor,career_aspiration_Teacher,career_aspiration_Unknown,career_aspiration_Writer,average_score,science_avg,humanities_avg,engagement_score,performance_consistency
0,0,5,1,13,78,69,82,60,64,77,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14285714285714,71.0,76.0,15.5,91.16015514034001
0,0,4,0,24,76,89,89,83,89,90,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.85714285714286,84.25,81.0,22.0,90.2801136592967
1,1,9,0,2,82,54,85,57,50,54,76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.42857142857143,68.5,61.333333333333336,-2.5,85.0572521173074
0,1,2,1,4,45,85,94,76,57,93,86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142857142857,68.0,88.0,8.0,81.23072419389298
1,0,1,0,22,92,75,65,97,61,76,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14285714285714,78.75,77.33333333333333,21.5,86.85429637449847
0,0,6,1,0,43,65,91,75,64,94,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,68.25,86.33333333333333,2.0,79.66939909069745
0,0,2,0,24,96,66,69,65,72,84,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.57142857142857,75.5,75.66666666666667,23.0,88.82178990390764
1,0,6,0,1,78,71,50,55,54,97,95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,59.25,87.66666666666667,-2.0,80.48199854102934
1,0,1,0,19,68,96,64,70,74,63,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.85714285714286,69.0,78.0,18.5,88.82818171426317
0,0,1,1,19,93,73,94,65,60,63,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.28571428571429,78.0,76.33333333333333,23.5,84.47889301935065
1,0,6,0,5,55,93,67,74,55,60,64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.85714285714286,62.75,72.33333333333333,2.0,86.64050186286212
1,1,0,0,13,66,90,83,80,76,90,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.28571428571429,76.25,90.33333333333331,13.0,90.82186864127043
0,0,4,0,26,98,92,91,99,97,88,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42857142857144,96.25,85.0,24.0,91.69624296162388
0,0,4,0,41,94,94,94,89,85,86,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57142857142857,90.5,88.33333333333333,39.0,95.64656676261356
1,0,3,0,47,96,100,96,91,91,96,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.14285714285714,93.5,95.0,45.5,96.10861757946394
1,0,2,0,9,69,62,82,89,81,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.14285714285714,80.25,68.33333333333333,8.0,90.77271127888278
1,0,4,0,7,77,95,98,69,60,89,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.85714285714286,76.0,85.0,5.0,85.61912645874654
0,0,1,0,3,89,67,86,87,87,68,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.28571428571429,87.25,71.0,2.5,90.5887605188568
0,0,4,1,14,96,67,80,83,86,77,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57142857142857,86.25,73.0,17.0,90.85565488298656
1,0,4,0,26,82,70,80,70,96,69,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,82.0,75.0,24.0,89.91701102516389
0,0,6,1,27,99,97,64,90,87,68,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,85.0,78.0,29.0,85.32575953129657
1,1,5,0,25,96,73,90,85,63,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.57142857142857,83.5,81.33333333333333,22.5,88.9116105338791
1,1,4,0,16,95,82,66,63,67,92,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28571428571429,72.75,81.0,14.0,86.76224734941405
1,0,4,0,27,90,63,69,80,99,69,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.42857142857143,84.5,70.33333333333333,25.0,87.2477826391232
0,1,6,0,0,88,52,53,56,85,93,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14285714285714,70.5,74.33333333333333,-3.0,82.1167809438702
0,0,1,0,3,87,62,87,96,85,90,74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,88.75,75.33333333333333,2.5,88.62751859384535
1,0,2,0,6,62,83,84,75,83,85,86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.71428571428571,76.0,84.66666666666667,5.0,91.40321211703105
0,0,2,0,12,85,65,60,78,81,96,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28571428571429,76.0,79.0,11.0,87.92089564972792
1,0,1,1,11,79,97,76,67,61,90,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,70.75,94.0,15.5,86.11098412756462
1,0,4,0,23,90,94,98,96,68,82,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,88.0,85.66666666666667,21.0,89.33854293885368
0,0,2,0,23,97,71,82,80,97,93,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42857142857143,89.0,80.66666666666667,22.0,89.7553730691459
0,0,0,0,16,88,69,87,81,77,67,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.28571428571429,83.25,76.33333333333333,16.0,90.15597836731543
0,1,2,1,3,71,85,77,89,98,63,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28571428571429,83.75,82.66666666666667,7.0,86.25573712763169
1,0,1,0,29,70,99,79,96,60,97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.85714285714286,76.25,98.66666666666669,28.5,83.84008486585226
0,0,3,1,18,93,68,76,99,80,80,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.57142857142857,87.0,74.33333333333333,21.5,89.21641459041965
1,0,0,0,3,92,79,81,61,86,72,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85714285714286,80.0,79.66666666666667,3.0,89.42599773928889
0,0,3,0,6,83,72,68,94,100,98,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71428571428571,86.25,87.33333333333333,4.5,87.31517592141059
0,0,8,0,2,68,97,51,93,68,58,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28571428571429,70.0,77.66666666666667,-2.0,82.87580380753317
0,0,0,0,34,92,90,65,79,96,87,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28571428571429,83.0,83.66666666666667,34.0,88.92880184571568
1,0,4,1,22,69,91,82,99,94,75,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.42857142857143,86.0,80.0,25.0,88.5857232254639
1,1,5,0,4,76,72,72,65,82,71,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85714285714286,73.75,78.66666666666667,1.5,90.84524583565873
1,0,3,0,3,86,92,79,73,73,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.85714285714286,77.75,71.0,1.5,88.06366092655749
0,1,10,0,2,41,57,97,56,50,98,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.85714285714286,61.0,79.33333333333333,-3.0,76.62316979408477
1,0,5,0,18,91,100,84,72,84,90,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.14285714285714,82.75,90.66666666666669,15.5,91.27401254052832
0,0,0,0,8,78,67,82,70,65,68,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.75,72.0,8.0,92.88194783197912
1,0,1,0,33,89,73,85,84,73,81,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.28571428571429,82.75,84.0,32.5,91.15476991604541
0,0,0,1,13,96,71,88,74,80,92,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.85714285714286,84.5,76.0,18.0,88.44681037651547
1,0,0,1,17,66,99,85,90,76,64,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.14285714285714,79.25,86.0,22.0,86.17455761493119
0,1,8,0,1,97,54,62,66,58,69,96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.71428571428571,70.75,73.0,-3.0,82.36750834666972
0,1,7,1,3,49,64,97,61,62,72,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14285714285714,67.25,67.0,4.5,85.15155932509442
0,1,4,1,33,88,66,96,82,65,76,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.85714285714286,82.75,73.66666666666667,36.0,88.79838447025651
0,0,1,0,12,92,64,77,61,76,72,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.57142857142857,76.5,74.33333333333333,11.5,88.73268528209223
0,1,3,0,24,96,66,92,88,65,76,72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28571428571429,85.25,71.33333333333333,22.5,87.3414813173857
0,0,4,0,33,86,88,99,79,93,97,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.42857142857144,89.25,92.0,31.0,93.17218573633937
0,0,1,1,44,86,100,100,96,95,97,93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.28571428571428,94.25,96.66666666666669,48.5,95.17940924386905
1,0,1,0,15,88,72,96,60,90,80,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,83.5,80.0,14.5,87.61721625266219
1,0,2,0,5,92,81,99,98,77,80,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,91.5,78.0,4.0,89.51645279951667
1,1,7,0,5,87,76,71,65,64,81,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14285714285714,71.75,72.66666666666667,1.5,90.36623003131568
1,0,5,0,22,89,94,67,68,69,92,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.28571428571429,73.25,87.33333333333333,19.5,87.97621404999954
0,0,1,0,9,97,96,66,96,71,97,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.14285714285714,82.5,86.33333333333333,8.5,84.49270524958688
0,0,4,1,34,100,62,67,97,73,84,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.14285714285714,84.25,81.66666666666667,37.0,83.98512596127617
1,0,1,0,34,91,98,76,99,65,98,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42857142857143,82.75,89.0,33.5,85.59100809844604
1,0,4,0,25,81,87,65,85,74,64,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.71428571428571,76.25,77.33333333333333,23.0,90.71355314245027
1,0,5,1,31,82,66,89,76,68,83,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57142857142857,78.75,76.0,33.5,91.73648293486882
0,0,1,0,33,100,96,75,68,77,97,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.85714285714286,80.0,91.33333333333331,32.5,87.35842083402854
1,0,10,1,3,65,100,80,83,57,81,81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14285714285714,71.25,87.33333333333333,3.0,86.21077024838381
0,0,2,0,20,68,100,89,75,84,78,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.42857142857143,79.0,89.33333333333333,19.0,89.29397143572615
0,0,3,0,15,97,92,95,75,95,90,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57142857142857,90.5,88.33333333333333,13.5,92.0867801989931
1,0,3,0,26,76,94,77,88,85,91,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71428571428571,81.5,82.0,24.5,88.66106580972318
1,0,5,0,35,91,99,94,94,95,98,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.28571428571428,93.5,95.33333333333331,32.5,96.45437895828833
0,0,4,0,12,85,73,89,73,97,66,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.28571428571429,86.0,72.66666666666667,10.0,89.28063612406213
0,0,2,1,5,68,69,86,87,72,80,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.28571428571429,78.25,80.66666666666667,9.0,90.1729237017601
0,0,1,0,31,73,99,75,70,100,86,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71428571428571,79.5,82.33333333333333,30.5,85.32900496768896
1,0,3,1,28,65,90,75,96,91,93,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,81.75,89.33333333333333,31.5,88.84951421088151
0,0,8,1,5,46,79,75,86,91,88,77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42857142857143,74.5,81.33333333333333,6.0,84.91295099699587
1,0,1,0,33,92,84,85,77,81,69,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.28571428571429,83.75,82.66666666666667,32.5,91.19253563325809
1,0,3,0,2,69,78,69,70,100,88,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85714285714286,77.0,83.66666666666667,0.5,88.20411694094685
1,0,5,1,9,78,99,64,99,65,84,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,76.5,87.66666666666667,11.5,85.79068045595561
1,1,2,1,0,92,62,86,97,54,76,76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57142857142857,82.25,71.33333333333333,4.0,84.4023811341053
0,0,5,0,26,70,77,91,96,100,89,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.28571428571429,89.25,77.66666666666667,23.5,87.04219301329265
1,0,5,0,30,95,79,98,95,89,99,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.71428571428572,94.25,88.33333333333333,27.5,92.865242687746
1,0,7,0,1,99,82,93,83,92,90,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.57142857142857,91.75,77.33333333333333,-2.5,87.28705196978106
0,0,1,1,26,96,66,79,80,88,61,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.28571428571429,85.75,70.66666666666667,30.5,87.7564399823923
1,0,2,0,2,85,90,85,74,96,71,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,85.0,80.33333333333333,1.0,91.24404964229086
0,0,5,0,9,91,94,82,100,68,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.42857142857143,85.25,76.33333333333333,6.5,86.04940690798246
1,0,2,0,30,85,64,93,80,82,70,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.14285714285714,85.0,76.0,29.0,88.88801590731023
1,0,3,0,24,94,73,61,68,65,85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.28571428571429,72.0,75.0,22.5,88.07363864214675
0,0,4,0,21,95,69,62,87,84,83,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.71428571428571,82.0,72.0,19.0,87.32832179340761
1,0,2,0,14,69,90,83,70,83,91,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,76.25,82.66666666666667,13.0,89.81831710046582
1,0,1,0,24,95,72,94,96,91,61,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.14285714285714,94.0,75.66666666666667,23.5,86.1264211367005
1,0,3,0,34,94,88,65,88,60,81,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14285714285714,76.75,82.33333333333333,32.5,87.42451364189611
0,0,1,1,34,82,81,100,81,60,79,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71428571428571,80.75,85.33333333333333,38.5,87.01649397999799
0,0,6,1,27,99,73,91,91,93,80,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.57142857142857,93.5,84.33333333333333,29.0,90.17050115117522
1,0,3,0,16,85,62,84,80,37,80,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.28571428571429,71.5,71.0,14.5,82.8563492247199
1,0,1,1,21,100,87,60,92,46,67,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28571428571429,74.5,83.33333333333333,25.5,79.37061734875644
1,0,1,0,1,98,95,90,81,82,86,98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.75,93.0,0.5,92.76582186192977
0,0,3,0,17,97,78,81,67,90,95,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.85714285714286,83.75,84.0,15.5,89.3162339438353
0,0,5,0,0,99,86,68,94,97,77,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.57142857142857,89.5,85.0,-2.5,88.61496387273858
0,0,3,1,12,99,73,77,74,62,68,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,78.0,80.0,15.5,85.42343694569291
1,0,2,0,22,75,83,70,71,86,95,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42857142857143,75.5,84.66666666666667,21.0,90.96567392557432
1,0,1,1,14,63,80,99,78,60,84,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.57142857142857,75.0,83.33333333333333,18.5,86.51102743155057
0,0,0,0,41,96,88,90,100,94,87,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,95.0,90.33333333333331,41.0,95.20416847668729
0,0,4,0,32,91,73,86,73,84,60,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.85714285714286,83.5,68.0,30.0,89.33184534188204
0,1,1,0,4,52,58,60,97,93,89,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85714285714286,75.5,71.66666666666667,3.5,81.35034789038885
1,0,1,0,22,99,71,80,82,95,64,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28571428571429,89.0,66.33333333333333,21.5,85.97960668984537
1,0,3,0,17,84,62,92,74,73,98,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.75,83.66666666666667,15.5,87.18074365131372
0,0,2,0,2,100,90,82,79,94,83,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.57142857142857,88.75,83.66666666666667,1.0,91.71633851373394
1,0,4,0,33,82,71,93,90,90,76,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.57142857142857,88.75,81.33333333333333,31.0,90.49812048667664
1,0,5,0,29,75,88,65,80,76,94,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,74.0,93.0,26.5,88.57738250328802
1,1,1,0,27,66,71,94,72,96,70,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,82.0,68.0,26.5,86.64584958399325
0,0,6,1,34,99,88,72,76,68,92,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,78.75,84.0,36.0,88.09761928576192
0,0,3,0,2,99,76,94,88,75,66,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.14285714285714,89.0,75.33333333333333,0.5,88.41799425216611
